"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"11",0.000138989745900943,0.000126896872773058,1.17286665355439e-05,0.000137092500699367,1.74684144185533e-05,0.000126242215872189,0.000160640156957116,0.000147988115600831,0.000134842826518684,2.34445753493763e-05,1.32790778996345e-05,1.10981027357834e-05,2.54491084158973e-05,0.00011804968559569,2.29496298887032e-05,0.00016045575837761,0.00014556249185535,1.21336091056454e-05,1.14665240524695e-05,0.000123354249705486,0.00012399490177443,0.000127927799212771,1.34284268714359e-05,1.25706307010005e-05,0.000156939626563692,0.000138467513433169,1.12640221841225e-05
"12",0.000206568561832631,0.000137409270198109,9.88663752357086e-06,0.000210335641970544,1.32431251275809e-05,0.000146068113638764,0.000231309429706742,2.5801570896807e-05,0.000176164649415384,2.46708719016549e-05,1.09412386977062e-05,9.43798415595397e-06,1.77755789171834e-05,8.99770681887381e-05,2.28660328414335e-05,0.000279129444583238,0.000191185836508664,1.01602765912437e-05,9.70866611298527e-06,0.000119170112853864,0.000113597317266832,0.000155965597149267,1.12660933246823e-05,1.06063040569745e-05,0.000334088445654421,0.00022690229885829,9.57239393846555e-06
"13",0.000129356608636664,0.00012848386557783,7.80235733591233e-06,0.000129085524641574,9.19696960301066e-06,0.000128528630044612,0.000129365462400669,1.1672992710532e-05,0.000128803812592959,1.63852690363448e-05,8.36028883248821e-06,7.52304298517869e-06,1.00295321715549e-05,0.000127935828229603,1.6391307536003e-05,0.000129634781902176,0.000129284822904158,7.94190208057258e-06,7.69053188924812e-06,1.63849075345218e-05,0.000128183581950339,0.000128490557471514,8.36090689891516e-06,8.12100743830091e-06,0.000129963222260518,0.000129064340628041,7.59917844639973e-06
"14",0.000123498363520076,0.000109532185398646,6.77759072105985e-06,0.000122943803391921,7.70091351497378e-06,0.000112190260468077,0.000120746183988089,8.91313003282131e-06,0.000115855555759706,1.50024296366354e-05,7.16507786348566e-06,6.57093030511773e-06,8.13509674955638e-06,0.000102326658141944,1.47764227839712e-05,1.51921658048696e-05,0.000108717781948853,6.87946376646707e-06,6.69590449954825e-06,1.03958994004517e-05,0.000100739151818545,0.000110639432600826,7.19134396016983e-06,7.0042956546288e-06,0.000124340730155648,0.000111637486879759,6.62790235891417e-06
"15",8.49214611828743e-05,8.41380276971258e-05,5.8308365484817e-06,8.46870822125485e-05,6.41487659458032e-06,8.41921945519219e-05,8.44737944043104e-05,7.05360935946641e-06,8.43923297366756e-05,1.25233320606798e-05,6.09330185323324e-06,5.68061808776665e-06,6.6703453787644e-06,8.32936826232472e-05,1.25253945770105e-05,8.94419462666432e-06,1.25271905335941e-05,5.90072287780168e-06,5.77234977005002e-06,7.68670674915371e-06,8.38256720881174e-05,8.41418147653244e-05,6.09384181374167e-06,5.98625629139618e-06,8.49184007110319e-05,8.4131992226716e-05,5.72296009815852e-06
"16",0.000121705142289875,0.000106875135873227,4.98695977891349e-06,0.000122408731949025,5.4006786499753e-06,0.000108423990392,0.000118067862381445,5.79436354225396e-06,0.000110459746462639,1.15575412551335e-05,5.17679370177236e-06,4.87460080434002e-06,5.55467953962647e-06,8.98733999697118e-05,1.1441166384696e-05,6.72939898300089e-06,7.93361492558774e-06,5.04089728470855e-06,4.94397824398163e-06,6.13210699054164e-06,9.45831318376732e-05,0.000105284005800557,5.17538870343369e-06,5.09997225770617e-06,0.000110495500621578,1.14474735117858e-05,4.90627395237846e-06
"17",7.86928970178385e-05,7.71954765579456e-05,4.41907282766505e-06,7.81951753460587e-05,4.70776486457247e-06,7.72813284042674e-05,7.77548846679423e-05,4.95723415605698e-06,7.76731261722955e-05,9.83473738290834e-06,4.55712816044174e-06,4.3327305693188e-06,4.81400546085579e-06,7.53639194396115e-05,9.84523332947544e-06,5.45782002564203e-06,5.95438190912347e-06,4.45724082101339e-06,4.38591162325446e-06,5.15618970092228e-06,7.65786874626844e-05,9.83437574349888e-06,4.5567983385094e-06,4.50252218344354e-06,7.67267569106487e-05,6.94697334016761e-06,4.35747898698275e-06
"18",2.51857102390893e-05,2.48314024685482e-05,6.62852345708561e-06,2.50459272924073e-05,6.95436117082868e-06,2.48814961427257e-05,2.49753019666604e-05,7.20457490243712e-06,2.49556131187105e-05,9.56473141919399e-06,6.78945954198511e-06,6.5222069990325e-06,7.06402135568785e-06,2.44531640007049e-05,1.19222350070745e-05,7.63705802351977e-06,7.99252955999699e-06,6.67399559455878e-06,6.58819223542691e-06,7.38623308015179e-06,2.47280493102069e-05,9.56496875910687e-06,6.7890387489156e-06,6.7270356345967e-06,2.47815797919241e-05,8.55605590823232e-06,6.55310808688537e-06
"19",1.31002034025016e-05,1.29640614586706e-05,6.69868032903706e-06,9.87837401298307e-06,6.93594167413122e-06,1.2988142453195e-05,1.30152178513135e-05,7.10304690104646e-06,1.30167178141782e-05,8.15061354373301e-06,6.81526699246303e-06,6.61104049404747e-06,7.00601927094974e-06,1.28716688148089e-05,9.81536503217707e-06,7.35804469096078e-06,7.52118676606809e-06,6.73276375324255e-06,6.66546086968393e-06,7.20422065592614e-06,1.29495925617409e-05,8.14722629545192e-06,6.81308971991424e-06,6.77021218542453e-06,1.3005059848389e-05,7.7830802878318e-06,6.63606414798063e-06
"20",1.03336816594637e-05,8.03148977793528e-06,6.49595437407515e-06,7.91132900261213e-06,6.58701453070666e-06,7.76560023256157e-06,8.78571654223644e-06,6.76826311415323e-06,8.64062595770171e-06,7.07215038348536e-06,6.48143244073474e-06,6.3897362486447e-06,6.56430471690416e-06,6.83803512504259e-06,7.02703774393735e-06,6.91899486890008e-06,6.64151695574292e-06,6.50373575585977e-06,6.44867581659856e-06,6.66608022399266e-06,7.85391242936231e-06,6.99484650872532e-06,6.44075397444124e-06,6.48195794606148e-06,8.70422876719219e-06,6.91434427286476e-06,6.41021548782467e-06
"21",8.79515744306204e-06,7.09984546143952e-06,5.906168961785e-06,6.79686864553124e-06,5.95655447524155e-06,6.59799155781044e-06,7.61879936298171e-06,6.08908009569203e-06,7.05823137324691e-06,6.29616923916983e-06,5.8813591963246e-06,5.82081012854975e-06,5.93724319548083e-06,6.14758166127388e-06,6.28755024120267e-06,6.21107285217013e-06,5.98318700175354e-06,5.8910909116944e-06,5.86831905399275e-06,6.02243551198276e-06,7.00494045999212e-06,6.24191956065157e-06,5.84865037564108e-06,5.89146582731932e-06,7.59448883266843e-06,6.19309707314177e-06,5.83592910341029e-06
"22",6.68475022691547e-06,5.94963034252292e-06,5.44050661898092e-06,5.86361256809714e-06,5.45246831168667e-06,5.72127519368384e-06,6.2352106854556e-06,5.54043199828993e-06,5.92368266112227e-06,5.62771527168001e-06,5.39969951789585e-06,5.37327306184939e-06,5.43401339257173e-06,5.4901402274769e-06,5.57787435145415e-06,5.6195011519658e-06,5.44459382410819e-06,5.4162407078778e-06,5.4132678973248e-06,5.48305392477466e-06,5.95009623616547e-06,5.59556710319103e-06,5.37738492931762e-06,5.41840595531589e-06,6.23787823753249e-06,5.57939186979831e-06,5.38551534233296e-06
