"","id","trial","x","y","z","out","cond"
"1411",65,3,4,3,4,27,"passive"
"1412",65,4,4,4,4,30,"passive"
"1413",65,5,4,2,3,18,"passive"
"1414",65,6,4,4,2,18,"passive"
"1415",65,7,4,4,3,24,"passive"
"1416",65,8,2,2,4,22,"passive"
"1417",65,9,3,4,3,23,"passive"
"1418",65,10,4,2,2,12,"passive"
"1419",65,11,3,2,3,17,"passive"
"1420",65,12,3,3,3,20,"passive"
"1421",65,13,2,4,2,16,"passive"
"1422",65,14,2,3,3,19,"passive"
"1423",65,15,2,3,2,13,"passive"
"1424",65,16,2,4,4,28,"passive"
"1425",65,17,4,2,4,24,"passive"
"1426",65,18,2,4,3,22,"passive"
"1427",65,19,2,2,2,10,"passive"
"1428",65,20,2,2,3,16,"passive"
"1429",65,21,3,2,4,23,"passive"
"1430",65,22,3,3,2,14,"passive"
"1431",66,1,4,2,2,12,"passive"
"1432",66,2,2,4,3,25,"passive"
"1433",66,3,2,4,4,28,"passive"
"1434",66,4,3,2,2,11,"passive"
"1435",66,5,4,3,2,18,"passive"
"1436",66,6,2,3,3,19,"passive"
"1437",66,7,4,4,2,24,"passive"
"1438",66,8,2,3,4,22,"passive"
"1439",66,9,3,3,4,23,"passive"
"1440",66,10,4,4,3,27,"passive"
"1441",66,11,4,3,4,24,"passive"
"1442",66,12,3,4,3,26,"passive"
"1443",66,13,4,3,3,21,"passive"
"1444",66,14,2,2,2,10,"passive"
"1445",66,15,2,2,4,16,"passive"
"1446",66,16,3,4,2,23,"passive"
"1447",66,17,3,4,4,29,"passive"
"1448",66,18,3,2,4,17,"passive"
"1449",66,19,4,2,4,18,"passive"
"1450",66,20,2,4,2,22,"passive"
"1451",66,21,2,2,3,13,"passive"
"1452",66,22,4,2,3,15,"passive"
"1453",67,1,4,3,4,27,"passive"
"1454",67,2,2,2,2,10,"passive"
"1455",67,3,4,2,3,23,"passive"
"1456",67,4,4,2,4,24,"passive"
"1457",67,5,2,3,2,13,"passive"
"1458",67,6,3,2,2,16,"passive"
"1459",67,7,3,2,4,18,"passive"
"1460",67,8,3,4,2,22,"passive"
"1461",67,9,4,2,2,22,"passive"
"1462",67,10,2,4,4,18,"passive"
"1463",67,11,4,4,3,29,"passive"
"1464",67,12,2,2,3,11,"passive"
"1465",67,13,2,4,2,16,"passive"
"1466",67,14,2,2,4,12,"passive"
"1467",67,15,2,3,3,14,"passive"
"1468",67,16,3,3,3,20,"passive"
"1469",67,17,4,3,2,25,"passive"
"1470",67,18,3,4,4,24,"passive"
"1471",67,19,4,4,4,30,"passive"
"1472",67,20,3,2,3,17,"passive"
"1473",67,21,4,3,3,26,"passive"
"1474",67,22,2,4,3,17,"passive"
"1475",68,1,3,4,4,27,"passive"
"1476",68,2,2,4,2,22,"passive"
"1477",68,3,3,3,2,19,"passive"
"1478",68,4,2,4,4,24,"passive"
"1479",68,5,2,4,3,23,"passive"
"1480",68,6,3,2,4,15,"passive"
"1481",68,7,4,3,2,22,"passive"
"1482",68,8,4,3,3,23,"passive"
"1483",68,9,3,2,2,13,"passive"
"1484",68,10,4,4,2,28,"passive"
"1485",68,11,3,2,3,14,"passive"
"1486",68,12,2,2,2,10,"passive"
"1487",68,13,4,3,4,24,"passive"
"1488",68,14,2,2,4,12,"passive"
"1489",68,15,3,4,3,26,"passive"
"1490",68,16,2,3,3,17,"passive"
"1491",68,17,4,2,4,18,"passive"
"1492",68,18,3,3,4,21,"passive"
"1493",68,19,3,3,3,20,"passive"
"1494",68,20,4,2,3,17,"passive"
"1495",68,21,2,3,2,16,"passive"
"1496",68,22,2,2,3,11,"passive"
"1497",69,1,3,3,4,23,"active"
"1498",69,2,4,4,4,30,"active"
"1499",69,3,4,4,3,27,"active"
"1500",69,4,2,4,4,28,"active"
"1501",69,5,4,2,3,15,"active"
"1502",69,6,2,4,2,22,"active"
"1503",69,7,2,3,4,22,"active"
"1504",69,8,3,4,4,29,"active"
"1505",69,9,2,3,3,19,"active"
"1506",69,10,4,3,4,24,"active"
"1507",69,11,2,2,4,16,"active"
"1508",69,12,4,2,4,18,"active"
"1509",69,13,3,4,3,26,"active"
"1510",69,14,4,4,2,24,"active"
"1511",69,15,4,2,2,12,"active"
"1512",69,16,2,2,2,10,"active"
"1513",69,17,3,3,3,20,"active"
"1514",69,18,4,3,3,21,"active"
"1515",69,19,3,2,3,14,"active"
"1516",69,20,4,3,2,18,"active"
"1517",69,21,3,2,4,17,"active"
"1518",69,22,3,3,2,17,"active"
"1519",70,1,2,4,4,24,"passive"
"1520",70,2,2,3,3,17,"passive"
"1521",70,3,3,3,4,26,"passive"
"1522",70,4,3,2,3,19,"passive"
"1523",70,5,4,3,2,17,"passive"
"1524",70,6,3,4,3,21,"passive"
"1525",70,7,4,4,4,30,"passive"
"1526",70,8,4,4,2,18,"passive"
"1527",70,9,4,2,2,16,"passive"
"1528",70,10,4,4,3,24,"passive"
"1529",70,11,2,3,2,11,"passive"
"1530",70,12,2,2,3,16,"passive"
"1531",70,13,3,3,3,20,"passive"
"1532",70,14,2,2,2,10,"passive"
"1533",70,15,3,2,2,13,"passive"
"1534",70,16,2,4,2,12,"passive"
"1535",70,17,2,4,3,18,"passive"
"1536",70,18,3,4,2,15,"passive"
"1537",70,19,4,2,3,22,"passive"
"1538",70,20,4,2,4,28,"passive"
"1539",70,21,2,3,4,23,"passive"
"1540",70,22,4,3,4,29,"passive"
"1541",71,1,4,3,4,24,"passive"
"1542",71,2,4,2,2,12,"passive"
"1543",71,3,4,3,2,18,"passive"
"1544",71,4,3,4,2,23,"passive"
"1545",71,5,2,3,3,19,"passive"
"1546",71,6,4,4,4,30,"passive"
"1547",71,7,2,2,3,13,"passive"
"1548",71,8,2,2,2,10,"passive"
"1549",71,9,2,4,3,25,"passive"
"1550",71,10,4,4,3,27,"passive"
"1551",71,11,3,4,3,26,"passive"
"1552",71,12,2,3,2,16,"passive"
"1553",71,13,2,4,2,22,"passive"
"1554",71,14,4,2,4,18,"passive"
"1555",71,15,3,3,4,23,"passive"
"1556",71,16,4,2,3,15,"passive"
"1557",71,17,2,2,4,16,"passive"
"1558",71,18,3,3,2,17,"passive"
"1559",71,19,4,3,3,21,"passive"
"1560",71,20,4,4,2,24,"passive"
"1561",71,21,3,2,4,17,"passive"
"1562",71,22,3,4,4,29,"passive"
"1563",72,1,2,4,3,15,"passive"
"1564",72,2,4,2,2,22,"passive"
"1565",72,3,4,2,3,25,"passive"
"1566",72,4,2,3,2,11,"passive"
"1567",72,5,3,2,2,16,"passive"
"1568",72,6,3,3,4,23,"passive"
"1569",72,7,4,4,3,27,"passive"
"1570",72,8,2,2,2,10,"passive"
"1571",72,9,4,3,2,23,"passive"
"1572",72,10,3,2,3,19,"passive"
"1573",72,11,2,4,4,18,"passive"
"1574",72,12,4,2,4,28,"passive"
"1575",72,13,2,2,3,13,"passive"
"1576",72,14,3,4,3,21,"passive"
"1577",72,15,2,3,4,17,"passive"
"1578",72,16,2,4,2,12,"passive"
"1579",72,17,4,3,4,29,"passive"
"1580",72,18,2,3,3,14,"passive"
"1581",72,19,3,3,3,20,"passive"
"1582",72,20,3,3,2,17,"passive"
"1583",72,21,2,2,4,16,"passive"
"1584",72,22,4,3,3,26,"passive"
"1585",73,1,3,4,2,18,"active"
"1586",73,2,4,4,4,30,"active"
"1587",73,3,4,4,2,24,"active"
"1588",73,4,3,3,3,20,"active"
"1589",73,5,4,4,3,27,"active"
"1590",73,6,3,4,4,24,"active"
"1591",73,7,2,4,3,15,"active"
"1592",73,8,3,4,3,21,"active"
"1593",73,9,4,3,4,29,"active"
"1594",73,10,4,3,2,23,"active"
"1595",73,11,4,2,4,28,"active"
"1596",73,12,4,2,3,25,"active"
"1597",73,13,2,3,4,17,"active"
"1598",73,14,4,3,3,26,"active"
"1599",73,15,3,2,3,19,"active"
"1600",73,16,3,3,2,17,"active"
"1601",73,17,4,2,2,22,"active"
"1602",73,18,2,3,3,14,"active"
"1603",73,19,2,4,4,18,"active"
"1604",73,20,3,3,4,23,"active"
"1605",73,21,2,3,2,11,"active"
"1606",73,22,2,2,3,13,"active"
"1607",74,1,2,2,3,11,"passive"
"1608",74,2,4,3,2,25,"passive"
"1609",74,3,2,2,2,10,"passive"
"1610",74,4,2,3,3,14,"passive"
"1611",74,5,4,4,3,29,"passive"
"1612",74,6,2,2,4,12,"passive"
"1613",74,7,4,4,4,30,"passive"
"1614",74,8,4,2,4,24,"passive"
"1615",74,9,3,4,4,24,"passive"
"1616",74,10,2,3,2,13,"passive"
"1617",74,11,4,3,3,26,"passive"
"1618",74,12,3,2,3,17,"passive"
"1619",74,13,2,4,2,16,"passive"
"1620",74,14,4,3,4,27,"passive"
"1621",74,15,3,4,3,23,"passive"
"1622",74,16,4,2,2,22,"passive"
"1623",74,17,3,3,3,20,"passive"
"1624",74,18,2,4,4,18,"passive"
"1625",74,19,3,3,2,19,"passive"
"1626",74,20,2,4,3,17,"passive"
"1627",74,21,3,2,4,18,"passive"
"1628",74,22,4,4,2,28,"passive"
"1629",75,1,2,4,2,12,"active"
"1630",75,2,2,2,3,16,"active"
"1631",75,3,4,4,4,30,"active"
"1632",75,4,3,3,4,26,"active"
"1633",75,5,2,2,2,10,"active"
"1634",75,6,4,2,2,16,"active"
"1635",75,7,4,2,4,28,"active"
"1636",75,8,4,4,2,18,"active"
"1637",75,9,3,4,2,15,"active"
"1638",75,10,3,3,3,20,"active"
"1639",75,11,2,4,3,18,"active"
"1640",75,12,2,3,2,11,"active"
"1641",75,13,4,2,3,22,"active"
"1642",75,14,3,2,3,19,"active"
"1643",75,15,3,2,2,13,"active"
"1644",75,16,3,3,2,14,"active"
"1645",75,17,3,4,4,27,"active"
"1646",75,18,4,3,2,17,"active"
"1647",75,19,3,4,3,21,"active"
"1648",75,20,2,4,4,24,"active"
"1649",75,21,4,3,4,29,"active"
"1650",75,22,4,4,3,24,"active"
"1651",76,1,4,3,3,26,"passive"
"1652",76,2,3,2,2,16,"passive"
"1653",76,3,4,2,2,22,"passive"
"1654",76,4,2,4,4,18,"passive"
"1655",76,5,2,2,3,11,"passive"
"1656",76,6,4,3,4,27,"passive"
"1657",76,7,4,4,2,28,"passive"
"1658",76,8,3,3,4,21,"passive"
"1659",76,9,2,3,4,15,"passive"
"1660",76,10,3,4,3,23,"passive"
"1661",76,11,3,2,3,17,"passive"
"1662",76,12,2,3,2,13,"passive"
"1663",76,13,3,4,2,22,"passive"
"1664",76,14,2,4,2,16,"passive"
"1665",76,15,2,2,2,10,"passive"
"1666",76,16,4,4,3,29,"passive"
"1667",76,17,4,3,2,25,"passive"
"1668",76,18,4,2,3,23,"passive"
"1669",76,19,3,4,4,24,"passive"
"1670",76,20,3,3,3,20,"passive"
"1671",76,21,4,2,4,24,"passive"
"1672",76,22,2,2,4,12,"passive"
"1673",77,1,4,3,3,26,"passive"
"1674",77,2,3,3,3,20,"passive"
"1675",77,3,3,3,4,23,"passive"
"1676",77,4,2,3,3,14,"passive"
"1677",77,5,3,4,4,24,"passive"
"1678",77,6,2,3,4,17,"passive"
"1679",77,7,2,2,4,16,"passive"
"1680",77,8,4,3,2,23,"passive"
"1681",77,9,2,3,2,11,"passive"
"1682",77,10,3,2,4,22,"passive"
"1683",77,11,2,4,3,15,"passive"
"1684",77,12,2,4,4,18,"passive"
"1685",77,13,2,2,2,10,"passive"
"1686",77,14,4,4,2,24,"passive"
"1687",77,15,3,2,2,16,"passive"
"1688",77,16,3,4,2,18,"passive"
"1689",77,17,4,2,4,28,"passive"
"1690",77,18,4,3,4,29,"passive"
"1691",77,19,3,4,3,21,"passive"
"1692",77,20,3,3,2,17,"passive"
"1693",77,21,2,2,3,13,"passive"
"1694",77,22,2,4,2,12,"passive"
"1695",78,1,2,2,2,10,"active"
"1696",78,2,4,4,4,30,"active"
"1697",78,3,3,3,3,20,"active"
"1698",78,4,2,2,4,12,"active"
"1699",78,5,2,4,4,24,"active"
"1700",78,6,2,4,2,22,"active"
"1701",78,7,2,3,4,18,"active"
"1702",78,8,4,3,4,24,"active"
"1703",78,9,2,2,3,11,"active"
"1704",78,10,3,3,2,19,"active"
"1705",78,11,4,4,2,28,"active"
"1706",78,12,3,2,4,15,"active"
"1707",78,13,4,2,3,17,"active"
"1708",78,14,2,3,2,16,"active"
"1709",78,15,4,2,4,18,"active"
"1710",78,16,4,2,2,16,"active"
"1711",78,17,4,4,3,29,"active"
"1712",78,18,3,4,4,27,"active"
"1713",78,19,4,3,2,22,"active"
"1714",78,20,3,3,4,21,"active"
"1715",78,21,3,2,2,13,"active"
"1716",78,22,3,2,3,14,"active"
"1717",79,1,2,4,2,16,"passive"
"1718",79,2,2,2,3,11,"passive"
"1719",79,3,3,3,3,20,"passive"
"1720",79,4,3,4,2,22,"passive"
"1721",79,5,2,2,2,10,"passive"
"1722",79,6,4,3,2,25,"passive"
"1723",79,7,3,2,2,16,"passive"
"1724",79,8,4,2,3,23,"passive"
"1725",79,9,3,4,3,23,"passive"
"1726",79,10,4,2,2,22,"passive"
"1727",79,11,2,4,4,18,"passive"
"1728",79,12,4,4,3,29,"passive"
"1729",79,13,3,2,4,18,"passive"
"1730",79,14,4,3,4,27,"passive"
"1731",79,15,2,4,3,17,"passive"
"1732",79,16,3,4,4,24,"passive"
"1733",79,17,4,2,4,24,"passive"
"1734",79,18,2,3,3,14,"passive"
"1735",79,19,4,3,3,26,"passive"
"1736",79,20,2,2,4,12,"passive"
"1737",79,21,4,4,4,30,"passive"
"1738",79,22,3,2,3,17,"passive"
"1739",80,1,4,4,4,30,"active"
"1740",80,2,4,4,2,24,"active"
"1741",80,3,3,4,3,26,"active"
"1742",80,4,3,3,3,20,"active"
"1743",80,5,4,2,4,18,"active"
"1744",80,6,3,4,4,29,"active"
"1745",80,7,2,4,4,28,"active"
"1746",80,8,2,4,2,22,"active"
"1747",80,9,2,3,3,19,"active"
"1748",80,10,2,2,2,10,"active"
"1749",80,11,4,4,3,27,"active"
"1750",80,12,2,3,4,22,"active"
"1751",80,13,4,3,2,18,"active"
"1752",80,14,4,3,3,21,"active"
"1753",80,15,3,2,2,11,"active"
"1754",80,16,3,4,2,23,"active"
"1755",80,17,2,2,4,16,"active"
"1756",80,18,2,2,3,13,"active"
"1757",80,19,4,3,4,24,"active"
"1758",80,20,3,2,4,17,"active"
"1759",80,21,2,4,3,25,"active"
"1760",80,22,3,3,4,23,"active"
"1761",81,1,2,4,4,18,"passive"
"1762",81,2,3,2,2,16,"passive"
"1763",81,3,4,2,3,25,"passive"
"1764",81,4,4,4,4,30,"passive"
"1765",81,5,3,3,2,17,"passive"
"1766",81,6,2,2,2,10,"passive"
"1767",81,7,4,3,2,23,"passive"
"1768",81,8,3,2,4,22,"passive"
"1769",81,9,3,3,4,23,"passive"
"1770",81,10,4,4,3,27,"passive"
"1771",81,11,4,4,2,24,"passive"
"1772",81,12,2,2,4,16,"passive"
"1773",81,13,4,3,3,26,"passive"
"1774",81,14,3,3,3,20,"passive"
"1775",81,15,3,4,4,24,"passive"
"1776",81,16,4,3,4,29,"passive"
"1777",81,17,2,2,3,13,"passive"
"1778",81,18,2,3,2,11,"passive"
"1779",81,19,2,3,4,17,"passive"
"1780",81,20,4,2,2,22,"passive"
"1781",81,21,2,4,2,12,"passive"
"1782",81,22,3,4,3,21,"passive"
"1783",82,1,4,2,4,28,"active"
"1784",82,2,2,4,4,24,"active"
"1785",82,3,4,4,3,24,"active"
"1786",82,4,3,2,4,25,"active"
"1787",82,5,2,2,4,22,"active"
"1788",82,6,4,3,4,29,"active"
"1789",82,7,4,3,3,23,"active"
"1790",82,8,4,4,4,30,"active"
"1791",82,9,3,3,4,26,"active"
"1792",82,10,3,4,2,15,"active"
"1793",82,11,3,4,4,27,"active"
"1794",82,12,2,3,4,23,"active"
"1795",82,13,4,4,2,18,"active"
"1796",82,14,4,2,3,22,"active"
"1797",82,15,2,3,3,17,"active"
"1798",82,16,3,4,3,21,"active"
"1799",82,17,2,4,3,18,"active"
"1800",82,18,3,2,3,19,"active"
"1801",82,19,4,2,2,16,"active"
"1802",82,20,2,2,3,16,"active"
"1803",82,21,3,3,3,20,"active"
"1804",82,22,2,2,2,10,"active"
"1805",83,1,3,3,3,20,"active"
"1806",83,2,2,3,3,19,"active"
"1807",83,3,4,4,4,30,"active"
"1808",83,4,4,3,2,15,"active"
"1809",83,5,3,4,4,29,"active"
"1810",83,6,2,4,3,22,"active"
"1811",83,7,4,3,4,27,"active"
"1812",83,8,2,3,4,25,"active"
"1813",83,9,4,4,3,24,"active"
"1814",83,10,2,2,4,22,"active"
"1815",83,11,2,4,4,28,"active"
"1816",83,12,4,3,3,21,"active"
"1817",83,13,4,2,2,12,"active"
"1818",83,14,3,4,3,23,"active"
"1819",83,15,3,2,4,23,"active"
"1820",83,16,4,4,2,18,"active"
"1821",83,17,4,2,4,24,"active"
"1822",83,18,3,4,2,17,"active"
"1823",83,19,4,2,3,18,"active"
"1824",83,20,2,2,3,16,"active"
"1825",83,21,3,3,4,26,"active"
"1826",83,22,2,4,2,16,"active"
"1827",84,1,4,4,3,24,"active"
"1828",84,2,2,2,2,10,"active"
"1829",84,3,4,2,2,12,"active"
"1830",84,4,2,3,3,19,"active"
"1831",84,5,4,2,4,24,"active"
"1832",84,6,4,4,4,30,"active"
"1833",84,7,3,2,3,17,"active"
"1834",84,8,2,4,2,16,"active"
"1835",84,9,4,3,2,15,"active"
"1836",84,10,3,4,4,29,"active"
"1837",84,11,2,3,4,25,"active"
"1838",84,12,2,4,3,22,"active"
"1839",84,13,2,2,4,22,"active"
"1840",84,14,4,4,2,18,"active"
"1841",84,15,3,3,2,14,"active"
"1842",84,16,3,4,3,23,"active"
"1843",84,17,3,2,4,23,"active"
"1844",84,18,3,2,2,11,"active"
"1845",84,19,3,3,4,26,"active"
"1846",84,20,2,4,4,28,"active"
"1847",84,21,4,3,3,21,"active"
"1848",84,22,3,4,2,17,"active"
"1849",85,1,4,4,4,30,"active"
"1850",85,2,3,3,3,20,"active"
"1851",85,3,2,2,3,11,"active"
"1852",85,4,3,3,2,19,"active"
"1853",85,5,4,4,2,28,"active"
"1854",85,6,2,2,4,12,"active"
"1855",85,7,4,2,3,23,"active"
"1856",85,8,2,3,4,15,"active"
"1857",85,9,2,4,3,17,"active"
"1858",85,10,3,2,4,18,"active"
"1859",85,11,3,2,3,17,"active"
"1860",85,12,2,2,2,10,"active"
"1861",85,13,2,4,2,16,"active"
"1862",85,14,2,3,3,14,"active"
"1863",85,15,3,4,4,24,"active"
"1864",85,16,4,3,2,25,"active"
"1865",85,17,2,3,2,13,"active"
"1866",85,18,3,4,2,22,"active"
"1867",85,19,2,4,4,18,"active"
"1868",85,20,3,4,3,23,"active"
"1869",85,21,4,3,3,26,"active"
"1870",85,22,3,3,4,21,"active"
"1871",86,1,4,3,2,17,"passive"
"1872",86,2,4,3,4,29,"passive"
"1873",86,3,2,2,3,16,"passive"
"1874",86,4,4,4,3,24,"passive"
"1875",86,5,3,2,2,13,"passive"
"1876",86,6,4,2,4,28,"passive"
"1877",86,7,2,3,3,17,"passive"
"1878",86,8,3,3,3,20,"passive"
"1879",86,9,3,2,3,19,"passive"
"1880",86,10,4,4,2,18,"passive"
"1881",86,11,3,3,2,14,"passive"
"1882",86,12,3,3,4,26,"passive"
"1883",86,13,2,3,4,23,"passive"
"1884",86,14,3,2,4,25,"passive"
"1885",86,15,2,3,2,11,"passive"
"1886",86,16,3,4,2,15,"passive"
"1887",86,17,2,4,4,24,"passive"
"1888",86,18,2,4,2,12,"passive"
"1889",86,19,4,2,3,22,"passive"
"1890",86,20,4,3,3,23,"passive"
"1891",86,21,3,4,4,27,"passive"
"1892",86,22,3,4,3,21,"passive"
"1893",87,1,2,2,4,12,"passive"
"1894",87,2,2,4,2,22,"passive"
"1895",87,3,2,4,3,23,"passive"
"1896",87,4,4,4,2,28,"passive"
"1897",87,5,4,3,2,22,"passive"
"1898",87,6,2,3,3,17,"passive"
"1899",87,7,3,4,4,27,"passive"
"1900",87,8,4,2,2,16,"passive"
"1901",87,9,3,3,3,20,"passive"
"1902",87,10,2,4,4,24,"passive"
"1903",87,11,4,4,4,30,"passive"
"1904",87,12,4,3,3,23,"passive"
"1905",87,13,3,4,2,25,"passive"
"1906",87,14,2,3,4,18,"passive"
"1907",87,15,4,2,3,17,"passive"
"1908",87,16,3,3,4,21,"passive"
"1909",87,17,2,2,2,10,"passive"
"1910",87,18,3,3,2,19,"passive"
"1911",87,19,4,3,4,24,"passive"
"1912",87,20,3,2,4,15,"passive"
"1913",87,21,4,4,3,29,"passive"
"1914",87,22,3,2,3,14,"passive"
"1915",88,1,3,3,4,26,"active"
"1916",88,2,4,4,4,30,"active"
"1917",88,3,3,3,3,20,"active"
"1918",88,4,4,4,3,24,"active"
"1919",88,5,2,2,4,22,"active"
"1920",88,6,3,4,3,21,"active"
"1921",88,7,4,3,2,17,"active"
"1922",88,8,4,4,2,18,"active"
"1923",88,9,2,4,3,18,"active"
"1924",88,10,4,3,4,29,"active"
"1925",88,11,3,4,2,15,"active"
"1926",88,12,4,2,4,28,"active"
"1927",88,13,4,2,2,16,"active"
"1928",88,14,3,4,4,27,"active"
"1929",88,15,4,3,3,23,"active"
"1930",88,16,4,2,3,22,"active"
"1931",88,17,3,2,2,13,"active"
"1932",88,18,2,4,2,12,"active"
"1933",88,19,2,3,4,23,"active"
"1934",88,20,3,3,2,14,"active"
"1935",88,21,2,2,2,10,"active"
"1936",88,22,3,2,4,25,"active"
"1937",89,1,4,2,3,15,"active"
"1938",89,2,4,4,4,30,"active"
"1939",89,3,4,4,3,27,"active"
"1940",89,4,3,4,4,29,"active"
"1941",89,5,4,3,4,24,"active"
"1942",89,6,3,3,2,17,"active"
"1943",89,7,3,3,3,20,"active"
"1944",89,8,4,3,3,21,"active"
"1945",89,9,3,3,4,23,"active"
"1946",89,10,2,2,2,10,"active"
"1947",89,11,3,4,2,23,"active"
"1948",89,12,4,3,2,18,"active"
"1949",89,13,3,2,4,17,"active"
"1950",89,14,2,4,3,25,"active"
"1951",89,15,4,4,2,24,"active"
"1952",89,16,4,2,4,18,"active"
"1953",89,17,4,2,2,12,"active"
"1954",89,18,2,3,4,22,"active"
"1955",89,19,2,4,2,22,"active"
"1956",89,20,2,3,2,16,"active"
"1957",89,21,3,4,3,26,"active"
"1958",89,22,2,2,4,16,"active"
"1959",90,1,4,4,2,24,"passive"
"1960",90,2,3,4,3,26,"passive"
"1961",90,3,3,2,2,11,"passive"
"1962",90,4,2,3,2,16,"passive"
"1963",90,5,2,2,2,10,"passive"
"1964",90,6,3,4,4,29,"passive"
"1965",90,7,4,3,3,21,"passive"
"1966",90,8,4,2,4,18,"passive"
"1967",90,9,4,2,3,15,"passive"
"1968",90,10,2,3,3,19,"passive"
"1969",90,11,2,3,4,22,"passive"
"1970",90,12,2,2,3,13,"passive"
"1971",90,13,2,4,4,28,"passive"
"1972",90,14,4,4,4,30,"passive"
"1973",90,15,3,4,2,23,"passive"
"1974",90,16,4,2,2,12,"passive"
"1975",90,17,2,4,2,22,"passive"
"1976",90,18,3,2,3,14,"passive"
"1977",90,19,2,2,4,16,"passive"
"1978",90,20,3,3,4,23,"passive"
"1979",90,21,3,2,4,17,"passive"
"1980",90,22,4,4,3,27,"passive"
"1981",91,1,4,2,2,12,"active"
"1982",91,2,3,2,4,17,"active"
"1983",91,3,2,3,2,16,"active"
"1984",91,4,4,4,4,30,"active"
"1985",91,5,3,4,2,23,"active"
"1986",91,6,4,2,3,15,"active"
"1987",91,7,3,3,3,20,"active"
"1988",91,8,3,4,3,26,"active"
"1989",91,9,2,4,3,25,"active"
"1990",91,10,4,2,4,18,"active"
"1991",91,11,3,3,2,17,"active"
"1992",91,12,2,2,4,16,"active"
"1993",91,13,4,4,2,24,"active"
"1994",91,14,4,3,4,24,"active"
"1995",91,15,4,4,3,27,"active"
"1996",91,16,2,2,3,13,"active"
"1997",91,17,3,4,4,29,"active"
"1998",91,18,3,2,3,14,"active"
"1999",91,19,2,2,2,10,"active"
"2000",91,20,2,3,4,22,"active"
"2001",91,21,2,4,4,28,"active"
"2002",91,22,4,3,3,21,"active"
"2003",92,1,3,3,2,19,"passive"
"2004",92,2,4,4,4,30,"passive"
"2005",92,3,3,2,3,17,"passive"
"2006",92,4,2,4,2,16,"passive"
"2007",92,5,2,4,4,18,"passive"
"2008",92,6,3,4,4,24,"passive"
"2009",92,7,2,3,3,14,"passive"
"2010",92,8,2,2,3,11,"passive"
"2011",92,9,4,3,4,27,"passive"
"2012",92,10,2,2,2,10,"passive"
"2013",92,11,3,2,2,16,"passive"
"2014",92,12,2,2,4,12,"passive"
"2015",92,13,4,2,2,22,"passive"
"2016",92,14,3,2,4,18,"passive"
"2017",92,15,4,4,3,29,"passive"
"2018",92,16,3,3,3,20,"passive"
"2019",92,17,4,3,2,25,"passive"
"2020",92,18,4,3,3,26,"passive"
"2021",92,19,4,2,4,24,"passive"
"2022",92,20,2,4,3,17,"passive"
"2023",92,21,3,3,4,21,"passive"
"2024",92,22,2,3,2,13,"passive"
"2025",93,1,2,4,4,18,"passive"
"2026",93,2,2,3,4,15,"passive"
"2027",93,3,3,3,2,19,"passive"
"2028",93,4,2,3,2,13,"passive"
"2029",93,5,4,4,3,29,"passive"
"2030",93,6,4,3,3,26,"passive"
"2031",93,7,4,2,2,22,"passive"
"2032",93,8,2,2,4,12,"passive"
"2033",93,9,3,3,4,21,"passive"
"2034",93,10,3,2,3,17,"passive"
"2035",93,11,3,4,3,23,"passive"
"2036",93,12,3,4,2,22,"passive"
"2037",93,13,3,2,4,18,"passive"
"2038",93,14,4,4,2,28,"passive"
"2039",93,15,3,4,4,24,"passive"
"2040",93,16,2,3,3,14,"passive"
"2041",93,17,3,2,2,16,"passive"
"2042",93,18,2,2,3,11,"passive"
"2043",93,19,3,3,3,20,"passive"
"2044",93,20,2,4,3,17,"passive"
"2045",93,21,4,3,4,27,"passive"
"2046",93,22,4,2,4,24,"passive"
"2047",94,1,3,2,2,11,"passive"
"2048",94,2,2,2,4,22,"passive"
"2049",94,3,2,3,4,25,"passive"
"2050",94,4,3,3,3,20,"passive"
"2051",94,5,4,3,3,21,"passive"
"2052",94,6,2,2,2,10,"passive"
"2053",94,7,4,4,3,24,"passive"
"2054",94,8,4,4,2,18,"passive"
"2055",94,9,2,3,2,13,"passive"
"2056",94,10,4,3,4,27,"passive"
"2057",94,11,2,3,3,19,"passive"
"2058",94,12,3,4,3,23,"passive"
"2059",94,13,4,3,2,15,"passive"
"2060",94,14,2,4,4,28,"passive"
"2061",94,15,3,4,2,17,"passive"
"2062",94,16,2,4,2,16,"passive"
"2063",94,17,3,3,2,14,"passive"
"2064",94,18,2,4,3,22,"passive"
"2065",94,19,4,2,3,18,"passive"
"2066",94,20,4,2,4,24,"passive"
"2067",94,21,3,3,4,26,"passive"
"2068",94,22,2,2,3,16,"passive"
"2069",95,1,4,2,3,15,"passive"
"2070",95,2,4,3,3,21,"passive"
"2071",95,3,3,4,3,26,"passive"
"2072",95,4,2,4,2,22,"passive"
"2073",95,5,2,3,3,19,"passive"
"2074",95,6,3,3,4,23,"passive"
"2075",95,7,4,4,2,24,"passive"
"2076",95,8,3,2,4,17,"passive"
"2077",95,9,3,4,4,29,"passive"
"2078",95,10,3,2,3,14,"passive"
"2079",95,11,4,3,4,24,"passive"
"2080",95,12,3,2,2,11,"passive"
"2081",95,13,2,3,4,22,"passive"
"2082",95,14,2,3,2,16,"passive"
"2083",95,15,2,4,4,28,"passive"
"2084",95,16,4,4,4,30,"passive"
"2085",95,17,2,2,3,13,"passive"
"2086",95,18,3,4,2,23,"passive"
"2087",95,19,4,3,2,18,"passive"
"2088",95,20,4,4,3,27,"passive"
